run_number,alpha,sink_state_1,threshold_val,logistic,update_algorithm,num_nodes,percent_grammar_1,simulation_limit,initial_gamma,deterministic_gamma,gamma_sd,gamma_with_age,gamma_cost,initial_gamma_based_on_age,deterministic_age,cohort1_age,age_sd,percent_cohort2,cohort2_age,chance_listen_to_outgroup,cohort_based_grammar,c1_percent_grammar_1,c2_percent_grammar_1,step,mean_state_of_nodes
6105,0,TRUE,0.3,TRUE,reward,40,90,1000,0.03,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9954341938100202
6109,0,TRUE,0.3,TRUE,reward,40,35,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.09401763334874746
6104,0,TRUE,0.3,TRUE,reward,40,80,1000,0.03,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9934200981737168
6107,0,TRUE,0.3,TRUE,reward,40,20,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00521429634236961
6111,0,TRUE,0.3,TRUE,reward,40,45,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.4544539974447579
6112,0,TRUE,0.3,TRUE,reward,40,50,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.4496796222923445
6110,0,TRUE,0.3,TRUE,reward,40,40,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00467498000503421
6108,0,TRUE,0.3,TRUE,reward,40,30,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00908736433308105
6117,0,TRUE,0.3,TRUE,reward,40,10,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00403787417240937
6116,0,TRUE,0.3,TRUE,reward,40,90,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.988027483060311
6114,0,TRUE,0.3,TRUE,reward,40,70,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9945390741148958
6118,0,TRUE,0.3,TRUE,reward,40,20,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00265237943791986
6115,0,TRUE,0.3,TRUE,reward,40,80,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9961957121491304
6113,0,TRUE,0.3,TRUE,reward,40,60,1000,0.04,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.7257941064367387
6119,0,TRUE,0.3,TRUE,reward,40,30,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.1386584675956482
6124,0,TRUE,0.3,TRUE,reward,40,60,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9990992156334808
6120,0,TRUE,0.3,TRUE,reward,40,35,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.0040290878552382
6123,0,TRUE,0.3,TRUE,reward,40,50,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01011934855209289
6126,0,TRUE,0.3,TRUE,reward,40,80,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9865514536235483
6122,0,TRUE,0.3,TRUE,reward,40,45,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.4102197640761841
6125,0,TRUE,0.3,TRUE,reward,40,70,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9956029798095722
6121,0,TRUE,0.3,TRUE,reward,40,40,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.08772497752130322
6128,0,TRUE,0.3,TRUE,reward,40,10,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00722479479541628
6127,0,TRUE,0.3,TRUE,reward,40,90,1000,0.05,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9915515294384468
6129,0,TRUE,0.3,TRUE,reward,40,20,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.0069009925909645
6132,0,TRUE,0.3,TRUE,reward,40,40,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00544691135241768
6131,0,TRUE,0.3,TRUE,reward,40,35,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.2781155895411437
6133,0,TRUE,0.3,TRUE,reward,40,45,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.5193288173502948
6134,0,TRUE,0.3,TRUE,reward,40,50,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9986456729955168
6130,0,TRUE,0.3,TRUE,reward,40,30,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00206158373350402
6137,0,TRUE,0.3,TRUE,reward,40,80,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.998946575375174
6140,0,TRUE,0.3,TRUE,reward,40,20,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00225825362840771
6143,0,TRUE,0.3,TRUE,reward,40,40,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.22224893718086275
6139,0,TRUE,0.3,TRUE,reward,40,10,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,1.840161082368314e-4
6135,0,TRUE,0.3,TRUE,reward,40,60,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.5787749486246406
6138,0,TRUE,0.3,TRUE,reward,40,90,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9964063509661808
6145,0,TRUE,0.3,TRUE,reward,40,50,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8276327863663386
6136,0,TRUE,0.3,TRUE,reward,40,70,1000,0.06,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9993223786015668
6144,0,TRUE,0.3,TRUE,reward,40,45,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.32761913438209717
6141,0,TRUE,0.3,TRUE,reward,40,30,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00413926247924745
6142,0,TRUE,0.3,TRUE,reward,40,35,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00959243451626492
6146,0,TRUE,0.3,TRUE,reward,40,60,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.512407836534732
6150,0,TRUE,0.3,TRUE,reward,40,10,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00298478907175312
6147,0,TRUE,0.3,TRUE,reward,40,70,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.98761589176188
6148,0,TRUE,0.3,TRUE,reward,40,80,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.993755362616476
6153,0,TRUE,0.3,TRUE,reward,40,35,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00795183263774924
6152,0,TRUE,0.3,TRUE,reward,40,30,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00210568853231545
6154,0,TRUE,0.3,TRUE,reward,40,40,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00428759429304303
6149,0,TRUE,0.3,TRUE,reward,40,90,1000,0.07,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9479757448471396
6151,0,TRUE,0.3,TRUE,reward,40,20,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00405426021120302
6155,0,TRUE,0.3,TRUE,reward,40,45,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.3768942593344335
6157,0,TRUE,0.3,TRUE,reward,40,60,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8906970267275642
6156,0,TRUE,0.3,TRUE,reward,40,50,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.4584584798234526
6160,0,TRUE,0.3,TRUE,reward,40,90,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9995646920589172
6158,0,TRUE,0.3,TRUE,reward,40,70,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9707457954481448
6162,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00724551705113459
6163,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00475618954120695
6159,0,TRUE,0.3,TRUE,reward,40,80,1000,0.08,FALSE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9959018060009492
6168,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.7957392459910684
6166,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.31725527758243094
6161,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00550848134523956
6165,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.4661890598368043
6164,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.13034615087996632
6170,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8854287915388783
6167,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.5008131349881738
6169,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9867043422850416
6173,0,TRUE,0.3,TRUE,reward,40,20,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00771600884466972
6172,0,TRUE,0.3,TRUE,reward,40,10,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00753716081815335
6176,0,TRUE,0.3,TRUE,reward,40,40,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00444957997100999
6177,0,TRUE,0.3,TRUE,reward,40,45,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.5939221332852107
6174,0,TRUE,0.3,TRUE,reward,40,30,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.0058086388225776
6178,0,TRUE,0.3,TRUE,reward,40,50,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.566357367581353
6179,0,TRUE,0.3,TRUE,reward,40,60,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9339918405888749
6180,0,TRUE,0.3,TRUE,reward,40,70,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.820827983932223
6181,0,TRUE,0.3,TRUE,reward,40,80,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9938309193685646
6175,0,TRUE,0.3,TRUE,reward,40,35,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.09111363743499788
6171,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9923679278730904
6182,0,TRUE,0.3,TRUE,reward,40,90,1000,0.02,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9952080479718824
6185,0,TRUE,0.3,TRUE,reward,40,30,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.13136749609097745
6183,0,TRUE,0.3,TRUE,reward,40,10,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00608487561256639
6184,0,TRUE,0.3,TRUE,reward,40,20,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.0032974837675336
6189,0,TRUE,0.3,TRUE,reward,40,50,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.5199064631590966
6188,0,TRUE,0.3,TRUE,reward,40,45,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01363767249026957
6186,0,TRUE,0.3,TRUE,reward,40,35,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00507384080357929
6187,0,TRUE,0.3,TRUE,reward,40,40,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.09814280313971592
6191,0,TRUE,0.3,TRUE,reward,40,70,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.996415253161006
6194,0,TRUE,0.3,TRUE,reward,40,10,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00726867725953692
6192,0,TRUE,0.3,TRUE,reward,40,80,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.996206244464234
6196,0,TRUE,0.3,TRUE,reward,40,30,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00421493370848629
6193,0,TRUE,0.3,TRUE,reward,40,90,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9930314447122056
6195,0,TRUE,0.3,TRUE,reward,40,20,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01294426132352119
6190,0,TRUE,0.3,TRUE,reward,40,60,1000,0.03,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9290797185420948
6197,0,TRUE,0.3,TRUE,reward,40,35,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.0128222670068932
6198,0,TRUE,0.3,TRUE,reward,40,40,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01304984430757726
6199,0,TRUE,0.3,TRUE,reward,40,45,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.41889261135201783
6200,0,TRUE,0.3,TRUE,reward,40,50,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.17123481033622195
6203,0,TRUE,0.3,TRUE,reward,40,80,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9922215007463464
6202,0,TRUE,0.3,TRUE,reward,40,70,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.993478430899968
6207,0,TRUE,0.3,TRUE,reward,40,30,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01871933233740188
6208,0,TRUE,0.3,TRUE,reward,40,35,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.35855009720666364
6205,0,TRUE,0.3,TRUE,reward,40,10,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00279561241311795
6206,0,TRUE,0.3,TRUE,reward,40,20,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00170951433943484
6204,0,TRUE,0.3,TRUE,reward,40,90,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9954324720958436
6201,0,TRUE,0.3,TRUE,reward,40,60,1000,0.04,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9957685829173014
6212,0,TRUE,0.3,TRUE,reward,40,60,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9938762599314864
6209,0,TRUE,0.3,TRUE,reward,40,40,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.4064758369754767
6210,0,TRUE,0.3,TRUE,reward,40,45,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01242351561682931
6211,0,TRUE,0.3,TRUE,reward,40,50,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.49905708671490545
6215,0,TRUE,0.3,TRUE,reward,40,90,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9899381810685548
6214,0,TRUE,0.3,TRUE,reward,40,80,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9971905592488588
6213,0,TRUE,0.3,TRUE,reward,40,70,1000,0.05,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9975692724031876
6218,0,TRUE,0.3,TRUE,reward,40,30,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00644055715828212
6219,0,TRUE,0.3,TRUE,reward,40,35,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00675621444733861
6217,0,TRUE,0.3,TRUE,reward,40,20,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00403656702811198
6221,0,TRUE,0.3,TRUE,reward,40,45,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.3612579424851568
6223,0,TRUE,0.3,TRUE,reward,40,60,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.40998190511281657
6224,0,TRUE,0.3,TRUE,reward,40,70,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9897959360066548
6222,0,TRUE,0.3,TRUE,reward,40,50,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.2410745278117788
6220,0,TRUE,0.3,TRUE,reward,40,40,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.2728845536767727
6225,0,TRUE,0.3,TRUE,reward,40,80,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9969605437571374
6228,0,TRUE,0.3,TRUE,reward,40,20,1000,0.07,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.1253671993765514
6227,0,TRUE,0.3,TRUE,reward,40,10,1000,0.07,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00404070413053438
6230,0,TRUE,0.3,TRUE,reward,40,35,1000,0.07,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.0079803695569224
6229,0,TRUE,0.3,TRUE,reward,40,30,1000,0.07,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00128863644434321
6231,0,TRUE,0.3,TRUE,reward,40,40,1000,0.07,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.17450052814599942
6232,0,TRUE,0.3,TRUE,reward,40,45,1000,0.07,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.3616414747389819
6226,0,TRUE,0.3,TRUE,reward,40,90,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.995736305353302
6216,0,TRUE,0.3,TRUE,reward,40,10,1000,0.06,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01296997534921988
6235,0,TRUE,0.3,TRUE,reward,40,70,1000,0.07,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9926398000583306
6234,0,TRUE,0.3,TRUE,reward,40,60,1000,0.07,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9776803191271533
6237,0,TRUE,0.3,TRUE,reward,40,90,1000,0.07,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9874665025318916
6233,0,TRUE,0.3,TRUE,reward,40,50,1000,0.07,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.28686912915287166
6236,0,TRUE,0.3,TRUE,reward,40,80,1000,0.07,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9932611208642848
6239,0,TRUE,0.3,TRUE,reward,40,20,1000,0.08,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00679718905275165
6244,0,TRUE,0.3,TRUE,reward,40,50,1000,0.08,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.4753688561822159
6238,0,TRUE,0.3,TRUE,reward,40,10,1000,0.08,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01499423175861275
6245,0,TRUE,0.3,TRUE,reward,40,60,1000,0.08,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9911344158966108
6243,0,TRUE,0.3,TRUE,reward,40,45,1000,0.08,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.7221062386007058
6247,0,TRUE,0.3,TRUE,reward,40,80,1000,0.08,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9851135402056916
6241,0,TRUE,0.3,TRUE,reward,40,35,1000,0.08,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01567270395489486
6240,0,TRUE,0.3,TRUE,reward,40,30,1000,0.08,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00629972215988894
6249,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,FALSE,0.03,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00592187827258561
6246,0,TRUE,0.3,TRUE,reward,40,70,1000,0.08,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9984393492247842
6250,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,FALSE,0.03,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00756907297736783
6251,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,FALSE,0.03,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00868282370218878
6252,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,FALSE,0.03,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.07899398589215609
6248,0,TRUE,0.3,TRUE,reward,40,90,1000,0.08,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9906756479750612
6254,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,FALSE,0.03,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.2186262545439172
6253,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,FALSE,0.03,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00789857771867569
6242,0,TRUE,0.3,TRUE,reward,40,40,1000,0.08,FALSE,0.02,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.12540413558302466
6255,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,FALSE,0.03,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.06851257088171005
6261,0,TRUE,0.3,TRUE,reward,40,20,1000,0.02,FALSE,0.03,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00959550680592232
6260,0,TRUE,0.3,TRUE,reward,40,10,1000,0.02,FALSE,0.03,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.0038349599997921
