run_number,alpha,sink_state_1,threshold_val,logistic,update_algorithm,num_nodes,percent_grammar_1,simulation_limit,initial_gamma,deterministic_gamma,gamma_sd,gamma_with_age,gamma_cost,initial_gamma_based_on_age,deterministic_age,cohort1_age,age_sd,percent_cohort2,cohort2_age,chance_listen_to_outgroup,cohort_based_grammar,c1_percent_grammar_1,c2_percent_grammar_1,step,mean_state_of_nodes,mean_age_of_nodes,graph_group
1314,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.13061438223987692,1046.5421469655237,Probabilistic (SD = 100)
1313,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.01380265850637594,1053.2965562448887,Probabilistic (SD = 100)
1315,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.3194477583005406,1035.95926513678,Probabilistic (SD = 100)
1316,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.6259617630975365,1038.02901518254,Probabilistic (SD = 100)
1318,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.921706503752494,1027.5216822407704,Probabilistic (SD = 100)
1317,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.668783446528425,1040.5616710554036,Probabilistic (SD = 100)
1321,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00532502980445465,1000,Deterministic
1320,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.9942065151185532,1052.0491118145444,Probabilistic (SD = 100)
1322,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00798676980042731,1000,Deterministic
1323,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.0061666848413637,1000,Deterministic
1319,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.9926546343352166,1028.5399629272526,Probabilistic (SD = 100)
1326,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.2935720271829706,1000,Deterministic
1328,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.5973481484109178,1000,Deterministic
1327,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.6751223735967824,1000,Deterministic
1324,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.2777098870535102,1000,Deterministic
1325,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.07402481113280263,1000,Deterministic
1330,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9900063393137974,1000,Deterministic
1331,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9908152585774244,1000,Deterministic
1329,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.991953238710385,1000,Deterministic
1332,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.00705636623868602,1014.7659683577951,Probabilistic (SD = 30)
1335,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.0710731877053998,1009.8316546535924,Probabilistic (SD = 30)
1333,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.00804371293833217,1012.0390454242316,Probabilistic (SD = 30)
1336,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.00666492066659329,1014.8311742737932,Probabilistic (SD = 30)
1337,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.1282195521800074,1011.5356402960764,Probabilistic (SD = 30)
1334,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.00857942018332753,1013.3980251901232,Probabilistic (SD = 30)
1338,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.8721760194970077,1011.4109278826492,Probabilistic (SD = 30)
1339,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.7745048604256664,1013.0732386284944,Probabilistic (SD = 30)
1341,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.992528589563472,1012.4117190443474,Probabilistic (SD = 30)
1340,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.9956708157467318,1011.5577333362086,Probabilistic (SD = 30)
1344,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00641205701014528,1000,Deterministic
1343,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00665787532048801,1000,Deterministic
1347,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.2673717236620431,1000,Deterministic
1348,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.26877312947184634,1000,Deterministic
1342,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.9932976533754044,1011.2210844171972,Probabilistic (SD = 30)
1346,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.06042100860600265,1000,Deterministic
1345,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.08955700278972001,1000,Deterministic
1349,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00704195994988929,1000,Deterministic
1350,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.941585358599096,1000,Deterministic
1354,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.00718945961605841,1020.410623445205,Probabilistic (SD = 50)
1353,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.994149737841249,1000,Deterministic
1357,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.00531238024971718,1012.7839582060612,Probabilistic (SD = 50)
1352,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.90258061022547,1000,Deterministic
1351,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.6167046367439392,1000,Deterministic
1356,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.00572767048991382,1020.1320376620172,Probabilistic (SD = 50)
1355,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.00866417641904566,1014.7645061240104,Probabilistic (SD = 50)
1358,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.09327092598789814,1021.4696322696152,Probabilistic (SD = 50)
1359,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.00653901243343565,1015.8533413166904,Probabilistic (SD = 50)
1360,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.3830112200645039,1015.4606220387992,Probabilistic (SD = 50)
1361,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.8837851925283309,1018.5158190008613,Probabilistic (SD = 50)
1362,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.9940506535830772,1018.1323707796516,Probabilistic (SD = 50)
1363,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.987651546780564,1014.3544516326122,Probabilistic (SD = 50)
1364,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.9933540357046184,1021.094200289712,Probabilistic (SD = 50)
1365,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00702549941484053,1000,Deterministic
1366,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00800585399440528,1000,Deterministic
1369,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.30317042883970047,1000,Deterministic
1367,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.0084820803149257,1000,Deterministic
1368,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00612700355840313,1000,Deterministic
1370,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00645176102031305,1000,Deterministic
1372,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9925555632617138,1000,Deterministic
1371,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9915709395963404,1000,Deterministic
1374,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9937800669605568,1000,Deterministic
1375,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9948177855684996,1000,Deterministic
1379,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.00643822152758439,1037.258091040118,Probabilistic (SD = 100)
1381,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.07177400092253947,1037.3283052802838,Probabilistic (SD = 100)
1380,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.00917706906441073,1048.5336154129288,Probabilistic (SD = 100)
1377,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.00605675001660708,1045.0989053465487,Probabilistic (SD = 100)
1373,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9936456212714092,1000,Deterministic
1382,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.40594721781345067,1045.870837243429,Probabilistic (SD = 100)
1376,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.00621439518943497,1049.7054095375956,Probabilistic (SD = 100)
1383,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.993242798920006,1036.869544273394,Probabilistic (SD = 100)
1378,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.00572180978003829,1037.754491760262,Probabilistic (SD = 100)
1384,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.9944122072986884,1031.494006733393,Probabilistic (SD = 100)
1386,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.9933940942779724,1027.0607514689138,Probabilistic (SD = 100)
1388,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00620880501276348,1000,Deterministic
1389,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.12388699918235596,1000,Deterministic
1387,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00952331556785849,1000,Deterministic
1385,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.9948830915717548,1037.0536701678025,Probabilistic (SD = 100)
1390,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00452919471508763,1000,Deterministic
1392,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.06923846995509056,1000,Deterministic
1394,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.7741062791396569,1000,Deterministic
1391,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.0075179979201402,1000,Deterministic
1393,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.3224552790591776,1000,Deterministic
1397,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.993191689574697,1000,Deterministic
1395,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9939504383058017,1000,Deterministic
1398,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.00520249196221826,1010.1603865299106,Probabilistic (SD = 30)
1396,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9921994197937865,1000,Deterministic
1400,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.2184809739204622,1009.837156386447,Probabilistic (SD = 30)
1399,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.1293150162359081,1011.108340918885,Probabilistic (SD = 30)
1401,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.00559220017972911,1014.7095483677653,Probabilistic (SD = 30)
1402,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.0060048044667198,1010.0144912472664,Probabilistic (SD = 30)
1405,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.9950661643453484,1013.1603640785568,Probabilistic (SD = 30)
1408,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.9950502056032902,1009.3100239183802,Probabilistic (SD = 30)
1404,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.5044422508099256,1013.9570698247736,Probabilistic (SD = 30)
1409,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00654429988453204,1000,Deterministic
1410,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00939709959815026,1000,Deterministic
1403,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.26567722226071117,1015.1008758251934,Probabilistic (SD = 30)
1411,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.15651675399870607,1000,Deterministic
1407,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.9911280355306912,1011.5422908189854,Probabilistic (SD = 30)
1412,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00571879268621921,1000,Deterministic
1413,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00862447162924562,1000,Deterministic
1414,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.10395948359543888,1000,Deterministic
1418,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.9949419542005412,1000,Deterministic
1406,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.990705353758964,1015.894221761958,Probabilistic (SD = 30)
1417,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.9919206963324684,1000,Deterministic
1416,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.5011528916330524,1000,Deterministic
1419,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.9900508885237522,1000,Deterministic
1415,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.7854493153472601,1000,Deterministic
1420,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.00925650709878083,1029.5648701532784,Probabilistic (SD = 50)
1421,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.00613106929204751,1014.2562620610112,Probabilistic (SD = 50)
1423,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.22560215777547815,1020.1079011037156,Probabilistic (SD = 50)
1422,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.17456328063985974,1015.73329436883,Probabilistic (SD = 50)
1424,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.5831146951066304,1020.1122657206954,Probabilistic (SD = 50)
1426,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.7255457760600365,1022.9741817219603,Probabilistic (SD = 50)
1427,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.9936696510053264,1024.898908369507,Probabilistic (SD = 50)
1425,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.1500511914405413,1015.055579255546,Probabilistic (SD = 50)
1429,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.9943924934282472,1012.86945081932,Probabilistic (SD = 50)
1428,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.992533197746704,1022.9184370756806,Probabilistic (SD = 50)
1430,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.9929619217717895,1014.8784570290314,Probabilistic (SD = 50)
1433,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00683327634276966,1000,Deterministic
1431,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00656845945712458,1000,Deterministic
1432,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00699920758291353,1000,Deterministic
1436,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00882291260789261,1000,Deterministic
1434,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.13948028560271272,1000,Deterministic
1435,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.14708541145584325,1000,Deterministic
1437,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.4017681179985759,1000,Deterministic
1438,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.8792283928624782,1000,Deterministic
1440,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9933743379931896,1000,Deterministic
1442,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.00487367372548485,1032.064482690785,Probabilistic (SD = 100)
1439,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9926917497455556,1000,Deterministic
1441,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9928295961351804,1000,Deterministic
1443,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.00994357058724927,1029.075561785244,Probabilistic (SD = 100)
