run_number,alpha,sink_state_1,threshold_val,logistic,update_algorithm,num_nodes,percent_grammar_1,simulation_limit,initial_gamma,deterministic_gamma,gamma_sd,gamma_with_age,gamma_cost,initial_gamma_based_on_age,deterministic_age,cohort1_age,age_sd,percent_cohort2,cohort2_age,chance_listen_to_outgroup,cohort_based_grammar,c1_percent_grammar_1,c2_percent_grammar_1,step,mean_state_of_nodes
849,0,TRUE,0.3,TRUE,reward,40,20,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.0055296643031542804
846,0,TRUE,0.3,TRUE,reward,40,80,1000,0.05,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9978005166080062
843,0,TRUE,0.3,TRUE,reward,40,50,1000,0.05,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.472942195326789
851,0,TRUE,0.3,TRUE,reward,40,35,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.25110467330456454
848,0,TRUE,0.3,TRUE,reward,40,10,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00201754264818892
850,0,TRUE,0.3,TRUE,reward,40,30,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00715828375550747
847,0,TRUE,0.3,TRUE,reward,40,90,1000,0.05,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9962210730580552
844,0,TRUE,0.3,TRUE,reward,40,60,1000,0.05,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.6926607351187057
852,0,TRUE,0.3,TRUE,reward,40,40,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00203715455908354
854,0,TRUE,0.3,TRUE,reward,40,50,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.7247441718817275
857,0,TRUE,0.3,TRUE,reward,40,80,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.993393300460698
853,0,TRUE,0.3,TRUE,reward,40,45,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.6464307485074914
855,0,TRUE,0.3,TRUE,reward,40,60,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.76473369496381
858,0,TRUE,0.3,TRUE,reward,40,90,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9887362291425518
856,0,TRUE,0.3,TRUE,reward,40,70,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.983341664401746
859,0,TRUE,0.3,TRUE,reward,40,10,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00475202344359967
862,0,TRUE,0.3,TRUE,reward,40,35,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00319118679631569
863,0,TRUE,0.3,TRUE,reward,40,40,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.32820636245128926
860,0,TRUE,0.3,TRUE,reward,40,20,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00438077459560479
861,0,TRUE,0.3,TRUE,reward,40,30,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.1259474162541276
865,0,TRUE,0.3,TRUE,reward,40,50,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.46839399192736175
864,0,TRUE,0.3,TRUE,reward,40,45,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.996806233415937
867,0,TRUE,0.3,TRUE,reward,40,70,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8594621386825878
866,0,TRUE,0.3,TRUE,reward,40,60,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.269685313738865
869,0,TRUE,0.3,TRUE,reward,40,90,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9894369766776968
871,0,TRUE,0.3,TRUE,reward,40,20,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00784539394205925
873,0,TRUE,0.3,TRUE,reward,40,35,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.19276153819002073
872,0,TRUE,0.3,TRUE,reward,40,30,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,8.286488701554323e-4
874,0,TRUE,0.3,TRUE,reward,40,40,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.3436458466332976
868,0,TRUE,0.3,TRUE,reward,40,80,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.990315284743784
876,0,TRUE,0.3,TRUE,reward,40,50,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.6855235986970324
870,0,TRUE,0.3,TRUE,reward,40,10,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.020734225764194
877,0,TRUE,0.3,TRUE,reward,40,60,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.6541153854549433
875,0,TRUE,0.3,TRUE,reward,40,45,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.10490248759412128
879,0,TRUE,0.3,TRUE,reward,40,80,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9979010549025404
878,0,TRUE,0.3,TRUE,reward,40,70,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8892114302082336
880,0,TRUE,0.3,TRUE,reward,40,90,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9954689710346843
881,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00678598444159848
882,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00625425017495841
884,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.09243157253921155
885,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.2984720090487075
888,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.7978644045947296
887,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.5426197164168991
889,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9943827561443698
886,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.1293544188583458
883,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.06298357844444952
891,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.995170562340381
890,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9922854662184166
893,0,TRUE,0.3,TRUE,reward,40,20,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.07028034477354615
894,0,TRUE,0.3,TRUE,reward,40,30,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.1837507974436174
895,0,TRUE,0.3,TRUE,reward,40,35,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01242487867300793
896,0,TRUE,0.3,TRUE,reward,40,40,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.21906377023665388
892,0,TRUE,0.3,TRUE,reward,40,10,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00630430882128769
897,0,TRUE,0.3,TRUE,reward,40,45,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00663278963572753
898,0,TRUE,0.3,TRUE,reward,40,50,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.809850987415046
904,0,TRUE,0.3,TRUE,reward,40,20,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00474716305066029
901,0,TRUE,0.3,TRUE,reward,40,80,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.994436899374025
902,0,TRUE,0.3,TRUE,reward,40,90,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9957925295878022
900,0,TRUE,0.3,TRUE,reward,40,70,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9954012834975916
905,0,TRUE,0.3,TRUE,reward,40,30,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01122239916047014
903,0,TRUE,0.3,TRUE,reward,40,10,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00966067695583613
906,0,TRUE,0.3,TRUE,reward,40,35,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00642600319112537
899,0,TRUE,0.3,TRUE,reward,40,60,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.7638976827877098
908,0,TRUE,0.3,TRUE,reward,40,45,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.26838609953614523
907,0,TRUE,0.3,TRUE,reward,40,40,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00934418159518639
909,0,TRUE,0.3,TRUE,reward,40,50,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9287926031089832
912,0,TRUE,0.3,TRUE,reward,40,80,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9029733942059398
911,0,TRUE,0.3,TRUE,reward,40,70,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9951906412345156
910,0,TRUE,0.3,TRUE,reward,40,60,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8754710081336414
914,0,TRUE,0.3,TRUE,reward,40,10,1000,0.04,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00711152794927983
913,0,TRUE,0.3,TRUE,reward,40,90,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9906273450108212
915,0,TRUE,0.3,TRUE,reward,40,20,1000,0.04,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00691962492483086
919,0,TRUE,0.3,TRUE,reward,40,45,1000,0.04,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00154559137928613
917,0,TRUE,0.3,TRUE,reward,40,35,1000,0.04,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00570542887050447
923,0,TRUE,0.3,TRUE,reward,40,80,1000,0.04,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9960742367572972
922,0,TRUE,0.3,TRUE,reward,40,70,1000,0.04,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9933810597787346
921,0,TRUE,0.3,TRUE,reward,40,60,1000,0.04,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8761719686964511
925,0,TRUE,0.3,TRUE,reward,40,10,1000,0.05,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00686948858024836
916,0,TRUE,0.3,TRUE,reward,40,30,1000,0.04,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.2058391294596254
918,0,TRUE,0.3,TRUE,reward,40,40,1000,0.04,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.3837983914330162
924,0,TRUE,0.3,TRUE,reward,40,90,1000,0.04,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9896522313152472
920,0,TRUE,0.3,TRUE,reward,40,50,1000,0.04,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.18400471819059933
927,0,TRUE,0.3,TRUE,reward,40,30,1000,0.05,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00309980177912069
926,0,TRUE,0.3,TRUE,reward,40,20,1000,0.05,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00136420091808913
930,0,TRUE,0.3,TRUE,reward,40,45,1000,0.05,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.3372447189264849
929,0,TRUE,0.3,TRUE,reward,40,40,1000,0.05,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.0073703312731805
931,0,TRUE,0.3,TRUE,reward,40,50,1000,0.05,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.15632198340629683
934,0,TRUE,0.3,TRUE,reward,40,80,1000,0.05,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9977713208259984
928,0,TRUE,0.3,TRUE,reward,40,35,1000,0.05,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.1907927168566874
933,0,TRUE,0.3,TRUE,reward,40,70,1000,0.05,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8432026776779293
935,0,TRUE,0.3,TRUE,reward,40,90,1000,0.05,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9944430015642214
932,0,TRUE,0.3,TRUE,reward,40,60,1000,0.05,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.6725227961367113
938,0,TRUE,0.3,TRUE,reward,40,30,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00308330834442569
936,0,TRUE,0.3,TRUE,reward,40,10,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00890506474119014
937,0,TRUE,0.3,TRUE,reward,40,20,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00825979947007468
943,0,TRUE,0.3,TRUE,reward,40,60,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.693435458179828
940,0,TRUE,0.3,TRUE,reward,40,40,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.10051737003847676
942,0,TRUE,0.3,TRUE,reward,40,50,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.3031776725344633
941,0,TRUE,0.3,TRUE,reward,40,45,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.25452000995599194
939,0,TRUE,0.3,TRUE,reward,40,35,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00305469731769497
946,0,TRUE,0.3,TRUE,reward,40,90,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.990293798428928
947,0,TRUE,0.3,TRUE,reward,40,10,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00356451291721223
948,0,TRUE,0.3,TRUE,reward,40,20,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00351639007878881
944,0,TRUE,0.3,TRUE,reward,40,70,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9943372499926052
949,0,TRUE,0.3,TRUE,reward,40,30,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01116131489980559
951,0,TRUE,0.3,TRUE,reward,40,40,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.1256015937150403
953,0,TRUE,0.3,TRUE,reward,40,50,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.38442515037717695
950,0,TRUE,0.3,TRUE,reward,40,35,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.0260378058062652
945,0,TRUE,0.3,TRUE,reward,40,80,1000,0.06,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.988061599424048
954,0,TRUE,0.3,TRUE,reward,40,60,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9091770304790732
952,0,TRUE,0.3,TRUE,reward,40,45,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.29238136880782734
956,0,TRUE,0.3,TRUE,reward,40,80,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9778531592281856
955,0,TRUE,0.3,TRUE,reward,40,70,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9950689553923332
957,0,TRUE,0.3,TRUE,reward,40,90,1000,0.07,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9923215269669654
959,0,TRUE,0.3,TRUE,reward,40,20,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00643972261465223
958,0,TRUE,0.3,TRUE,reward,40,10,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00828405907360198
961,0,TRUE,0.3,TRUE,reward,40,35,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.08215323868669064
964,0,TRUE,0.3,TRUE,reward,40,50,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.42591710024201584
963,0,TRUE,0.3,TRUE,reward,40,45,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.16997190746004082
965,0,TRUE,0.3,TRUE,reward,40,60,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8580999562479434
966,0,TRUE,0.3,TRUE,reward,40,70,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.681039402061584
960,0,TRUE,0.3,TRUE,reward,40,30,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.02669410419277309
967,0,TRUE,0.3,TRUE,reward,40,80,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.991272065366551
970,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00976771678643177
969,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00479746585334988
968,0,TRUE,0.3,TRUE,reward,40,90,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9807883671288458
962,0,TRUE,0.3,TRUE,reward,40,40,1000,0.08,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01260853219075179
971,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00376393456582935
974,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.16620488029180805
975,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.5054706970386212
972,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.21978317774237727
978,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9906014060278024
977,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9922539662014228
976,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.990270543473742
973,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.15649014466296846
980,0,TRUE,0.3,TRUE,reward,40,10,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00329232182668161
979,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9948406342969176
982,0,TRUE,0.3,TRUE,reward,40,30,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00468058431175111
981,0,TRUE,0.3,TRUE,reward,40,20,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00381730890372034
984,0,TRUE,0.3,TRUE,reward,40,40,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.15690317769420664
983,0,TRUE,0.3,TRUE,reward,40,35,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00390616172455061
987,0,TRUE,0.3,TRUE,reward,40,60,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9126031486071544
986,0,TRUE,0.3,TRUE,reward,40,50,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.6906842768602137
988,0,TRUE,0.3,TRUE,reward,40,70,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.990995532548644
985,0,TRUE,0.3,TRUE,reward,40,45,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.36953096286826653
990,0,TRUE,0.3,TRUE,reward,40,90,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9929428718570849
992,0,TRUE,0.3,TRUE,reward,40,20,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00410986882035006
991,0,TRUE,0.3,TRUE,reward,40,10,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01635682065096371
989,0,TRUE,0.3,TRUE,reward,40,80,1000,0.02,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9943687391749698
995,0,TRUE,0.3,TRUE,reward,40,40,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.3732132631884454
993,0,TRUE,0.3,TRUE,reward,40,30,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.0104022898500359
994,0,TRUE,0.3,TRUE,reward,40,35,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00503680774698793
996,0,TRUE,0.3,TRUE,reward,40,45,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.01734295528987102
997,0,TRUE,0.3,TRUE,reward,40,50,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.4537087880428599
998,0,TRUE,0.3,TRUE,reward,40,60,1000,0.03,TRUE,0.01,is-constant,1,FALSE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9943077447475904
